z_center_angstrom,number_density_total_nm^-3,number_density_DMC_nm^-3,number_density_ECA_nm^-3,number_density_LiA_nm^-3,number_density_PF6_nm^-3,number_density_DMC_O_carbonyl_nm^-3,number_density_ECA_O_carbonyl_nm^-3,number_density_LiA_Li_nm^-3,number_density_PF6_F_nm^-3
17.250000,0.0635805409,0.0635805409,0.0000000000,0.0000000000,0.0000000000,0.0020509852,0.0061529556,0.0000000000,0.0000000000
17.750000,0.1312630522,0.1312630522,0.0000000000,0.0000000000,0.0000000000,0.0717844817,0.0348667482,0.0000000000,0.0000000000
18.250000,0.3445655120,0.2973928526,0.0471726594,0.0000000000,0.0000000000,0.7178448167,0.7096408760,0.0000000000,0.0041019704
18.750000,6.2431989203,4.8915996797,1.3515992406,0.0000000000,0.0000000000,2.7544731110,2.4201625249,0.0000000000,0.0348667482
19.250000,14.9147643063,10.8066409694,4.0814605294,0.0266628075,0.0000000000,5.4453656811,2.5903942958,0.0266628075,0.1087022151
19.750000,11.6147291346,6.4770112320,4.9961999244,0.1251100966,0.0164078815,7.9598735248,2.2991543987,0.1251100966,0.3384125565
20.250000,12.7386690190,6.3293402983,5.9724688751,0.4060950677,0.0307647779,8.6859222823,2.4386213917,0.4060950677,0.8409039282
20.750000,11.1922261853,7.1210205819,3.2938822162,0.6829780685,0.0943453188,7.7486220502,2.5842413402,0.6829780685,1.3885169741
21.250000,8.6038828747,5.1295139618,1.6079723895,1.5792585968,0.2871379267,6.1262927644,2.7442181851,1.5792585968,2.2376248430
21.750000,6.8831062998,3.0026423191,1.2039283069,2.0817499685,0.5947857053,4.1368371295,3.6569065949,2.0817499685,4.0547977219
22.250000,6.7887609810,2.8303595631,1.3926189444,1.6859098267,0.8798726468,3.0457130081,4.2434883594,1.6859098267,6.5631526100
22.750000,8.0378109621,3.8107304842,2.0304753387,0.9578100840,1.2387950551,3.6138359059,2.5739864142,0.9578100840,7.2666405304
23.250000,9.7401286703,5.0085058355,2.3668369100,0.5947857053,1.7700002195,4.1532450110,1.9463849459,0.5947857053,7.2994562935
23.750000,10.4477185611,5.3100006586,2.6621787774,0.6132445720,1.8622945531,4.5019124934,1.7700002195,0.6132445720,7.5578804275
24.250000,9.8898505892,5.4802324294,2.5288647401,0.4532677271,1.4274856927,5.9929787270,1.8417847012,0.4532677271,7.5824922498
24.750000,9.2889119284,5.4843343998,2.2273699170,0.5578679719,1.0193396397,6.5118779803,2.0899539093,0.5578679719,6.4093287207
25.250000,8.9361424756,5.0023528800,2.1986561244,1.0665122991,0.6686211721,5.6853309484,2.5903942958,1.0665122991,4.8957016500
25.750000,8.7310439565,4.2332334335,2.3237662210,1.8561415975,0.3179027045,4.6680422939,3.2405566012,1.8561415975,3.9501974772
26.250000,8.0685757400,3.7799657063,2.5206607993,1.5259329818,0.2420162525,4.0445427959,3.1215994601,1.5259329818,3.3615647274
26.750000,7.9639754952,3.9563504327,2.7442181851,0.8019352095,0.4614716679,4.3193748115,2.5288647401,0.8019352095,2.8959910892
27.250000,8.8930717866,4.9633841613,3.0252031562,0.2953418675,0.6091426016,4.9674861317,2.0530361758,0.2953418675,3.1564662084
27.750000,9.0940683353,5.1705336656,3.1441602972,0.0820394076,0.6973349648,4.8136622424,1.8910083458,0.0820394076,3.6651105357
28.250000,8.8212873049,5.3469183920,2.6929435553,0.0799884224,0.7014369352,4.7952033757,2.1104637612,0.0799884224,3.9214836845
28.750000,8.4069882964,5.2259102657,2.2335228726,0.2932908823,0.6542642758,5.0495255393,2.4960489770,0.2932908823,4.1163272776
29.250000,8.6387496229,5.1951454879,2.0468832203,0.6234994980,0.7732214169,4.8218661832,3.0046933043,0.6234994980,4.2763041225
29.750000,8.6305456822,4.6967560866,2.1617383909,1.0131866842,0.7588645205,4.7582856423,2.9431637486,1.0131866842,3.8496992028
30.250000,8.7207890306,4.7049600273,2.2519817393,1.0685632843,0.6952839796,4.7808464794,2.7278103035,1.0685632843,3.2918312310
30.750000,8.1116464290,4.7357248052,2.2007071096,0.7506605798,0.4245539345,5.2136043546,2.3832447915,0.7506605798,3.0887836971
31.250000,8.3269998740,5.2505220880,2.3852957767,0.4266049197,0.2645770896,5.5150991776,2.3381231173,0.4266049197,3.0231521710
31.750000,8.4951806596,5.1315649470,2.8242066075,0.2276593562,0.3117497490,5.3038477030,2.1494324798,0.2276593562,2.8365125186
32.250000,8.6756673564,5.0597804653,2.9677755708,0.1784357116,0.4696756087,4.8300701239,2.1904521836,0.1784357116,2.5780883846
32.750000,8.6161887859,4.8116112572,2.9206029115,0.2338123117,0.6501623054,4.3132218559,2.3401741025,0.2338123117,2.5903942958
33.250000,8.0542188436,4.2763041225,2.8836851780,0.3055967934,0.5886327497,4.1327351591,2.5329667104,0.3055967934,3.0313561118
33.750000,7.7711828873,4.2065706260,2.5985982365,0.5230012236,0.4430128012,4.5080654490,2.7565240962,0.5230012236,3.0969876379
34.250000,7.7793868281,4.6947051014,2.0407302647,0.6891310241,0.3548204380,4.9859449984,2.3996526730,0.6891310241,3.1010896082
34.750000,8.8315422309,5.4863853849,1.7658982491,1.1321438252,0.4471147716,4.9900469688,2.2376248430,1.1321438252,4.1286331887
35.250000,8.8561540532,5.4453656811,1.7084706638,0.9290962914,0.7732214169,5.2033494286,2.2191659763,0.9290962914,4.5326772713
35.750000,8.4336511039,5.1356669173,1.6818078563,0.6973349648,0.9188413654,5.5602208518,2.0612401166,0.6973349648,4.1142762924
36.250000,8.2265015996,5.0228627319,1.7371844565,0.4922364458,0.9742179656,5.1807885915,2.0325263239,0.4922364458,4.2598962409
36.750000,8.4623648966,5.4925383405,1.7248785453,0.3650753639,0.8798726468,5.0925962283,2.1760952873,0.3650753639,4.5613910640
37.250000,8.7659107048,5.7078917855,1.9197221384,0.4799305346,0.6583662462,4.8587839166,2.0468832203,0.4799305346,3.9235346697
37.750000,8.5751690820,5.4022949921,2.1186677019,0.5619699422,0.4922364458,5.0167097763,1.8787024346,0.5619699422,3.1339053713
38.250000,8.0972895326,4.8321211091,2.3155622802,0.6706721573,0.2789339859,5.2300122361,1.6900117971,0.6706721573,2.8672772965
38.750000,8.1444621920,4.9387723390,2.3586329692,0.6009386609,0.2461182229,5.4474166663,1.7761531751,0.6009386609,2.5124568585
39.250000,8.3454587407,5.2095023842,2.2930014431,0.4963384161,0.3466164972,5.6073935112,1.8376827308,0.4963384161,2.1043108056
39.750000,8.2018897773,5.3305105105,2.0694440573,0.3773812751,0.4245539345,5.9027353786,2.1576364205,0.3773812751,2.2806955320
40.250000,8.0829326363,5.1746356360,2.1555854354,0.3240556601,0.4286559048,5.6094444964,2.2950524283,0.3240556601,2.5596295179
40.750000,8.5300474078,5.3264085401,2.3196642506,0.4286559048,0.4553187123,4.9387723390,2.2868484876,0.4286559048,2.7790849333
41.250000,8.5362003634,4.9264664279,2.5309157252,0.5291541792,0.5496640311,4.7664895830,2.2458287837,0.5291541792,3.1072425638
41.750000,8.7228400158,4.7049600273,2.9800814820,0.4840325050,0.5537660015,4.3029669299,2.2724915912,0.4840325050,3.1892819714
42.250000,7.7896417540,4.3050179151,2.7319122739,0.2604751192,0.4922364458,3.9645543735,2.5637314883,0.2604751192,3.3984824609
42.750000,7.0061654112,3.6384477282,2.6785866590,0.0922943336,0.5968366905,3.8148324546,2.8201046371,0.0922943336,3.2856782754
43.250000,7.5127587533,3.8025265434,3.0067442895,0.0451216742,0.6583662462,3.6671615209,2.9513676893,0.0451216742,3.1503132528
43.750000,7.6235119536,4.0322368848,2.9718775412,0.0451216742,0.5742758534,3.5871730984,2.8529204002,0.0451216742,2.9800814820
44.250000,7.7568259910,4.4690967304,2.8036967556,0.0594785705,0.4245539345,4.0486447663,2.7770339481,0.0594785705,2.9370107930
44.750000,8.3167449480,4.9695371169,2.7360142443,0.1989455635,0.4122480233,4.3501395893,2.7790849333,0.1989455635,2.5514255771
45.250000,8.4274981483,4.9633841613,2.7298612887,0.4512167419,0.2830359563,5.1869415471,2.7442181851,0.4512167419,2.4427233620
45.750000,8.7720636603,4.8772427833,2.8016457704,0.7568135353,0.3363615713,5.3817851402,2.4919470066,0.7568135353,2.3709388804
46.250000,9.0304877944,4.6147166789,2.9226538967,1.1300928400,0.3630243787,5.5786797185,2.4427233620,1.1300928400,2.5493745920
46.750000,9.2499432098,4.7131639681,2.8365125186,1.1854694402,0.5147972828,5.3551223327,2.6826886293,1.1854694402,3.0621208896
47.250000,9.2191784319,4.9797920429,2.7606260666,0.9188413654,0.5599189570,4.8710898278,2.9636736005,0.9188413654,3.3000351717
47.750000,8.8930717866,4.8915996797,2.6293630144,0.7219467871,0.6501623054,4.9859449984,3.2385056160,0.7219467871,3.8722600399
48.250000,8.5074865707,4.8034073165,2.5227117845,0.4840325050,0.6973349648,4.9756900725,2.8713792669,0.4840325050,4.3870573228
48.750000,8.4869767188,4.7111129829,2.3217152358,0.6173465424,0.8368019578,4.7193169236,2.5698844439,0.6173465424,4.7521326867
49.250000,8.3228979036,4.3624455005,2.2478797689,0.8244960466,0.8880765875,4.4362809673,2.4980999622,0.8244960466,4.9162115019
49.750000,8.7269419861,4.6085637234,2.3647859248,0.8183430911,0.9352492469,4.1163272776,2.3893977471,0.8183430911,5.0413215986
50.250000,8.6202907562,4.4773006712,2.5104058733,0.7568135353,0.8757706764,4.3480886041,2.3360721321,0.7568135353,4.9797920429
50.750000,8.5587612005,4.2947629892,2.7442181851,0.7116918611,0.8080881651,4.6331755456,2.6355159700,0.7116918611,4.9264664279
51.250000,8.8582050383,4.4342299822,2.7585750814,0.8675667356,0.7978332392,4.9715881021,3.0785287711,0.8675667356,4.7993053461
51.750000,9.4222259658,4.9121095316,2.6662807478,1.0931751066,0.7506605798,4.8731408129,2.9841834524,1.0931751066,4.3214257967
52.250000,9.7257717740,5.2054004138,2.7524221258,1.0419004768,0.7260487575,4.7234188940,2.9698265560,1.0419004768,3.9173817141
52.750000,8.3003370665,4.8423760351,2.1884011984,0.7034879204,0.5660719126,4.5593400788,2.8795832076,0.7034879204,3.4456551203
53.250000,7.9209048062,4.6803482050,2.2888994727,0.5168482680,0.4348088604,4.7993053461,2.5165588289,0.5168482680,2.7995947852
53.750000,7.8347634282,4.5306262861,2.5001509474,0.3876362010,0.4163499937,4.5285753009,2.4365704065,0.3876362010,2.4611822288
54.250000,7.8429673690,4.6803482050,2.7114024220,0.2009965487,0.2502201933,4.3911592931,2.2027580947,0.2009965487,2.3073583395
54.750000,8.0706267251,4.9100585464,2.6416689255,0.2297103414,0.2891889119,4.3583435301,2.2068600651,0.2297103414,2.2232679466
55.250000,8.7720636603,5.3981930217,2.6170571032,0.4327578752,0.3240556601,5.0126078059,2.3114603098,0.4327578752,2.2048090799
55.750000,8.8192363197,5.2874398215,2.5186098141,0.6173465424,0.3958401418,5.0638824357,2.5657824735,0.6173465424,2.4816920807
56.250000,8.8048794234,5.0925962283,2.5739864142,0.6214485128,0.5168482680,4.9039055908,2.8016457704,0.6214485128,3.0682738452
56.750000,8.6900242527,4.6454814568,2.6498728663,0.8347509726,0.5599189570,4.8936506649,2.6478218811,0.8347509726,3.7122831950
57.250000,8.5054355856,4.3706494412,2.6929435553,0.8326999874,0.6091426016,4.5080654490,2.6560258219,0.8326999874,4.4096181599
57.750000,8.5977299191,4.3111708707,2.5678334587,0.8491078689,0.8696177208,4.5572890936,2.5842413402,0.8491078689,5.3797341550
58.250000,8.1916348514,3.7389460025,2.6539748367,0.7342526982,1.0644613139,4.1901627445,2.5165588289,0.7342526982,6.0381004012
58.750000,8.3208469184,3.5933260540,2.8303595631,0.6727231425,1.2244381588,4.0178799885,2.6867905997,0.6727231425,6.2534538462
59.250000,8.6715653860,3.6076829503,2.9165009411,0.8306490022,1.3167324924,4.0958174257,2.8447164594,0.8306490022,6.5569996545
59.750000,9.2684020765,3.9645543735,3.1421093121,0.9044844691,1.2572539219,4.2250294927,3.0580189192,0.9044844691,6.3580540910
60.250000,9.2991668543,4.3665474709,3.0005913339,0.9967788026,0.9352492469,4.3460376190,3.2774743346,0.9967788026,5.8576137045
60.750000,8.9135816385,4.6844501754,2.5227117845,0.8593627949,0.8470568837,4.5429321973,3.0128972450,0.8593627949,5.1233610062
61.250000,8.4418550446,4.6495834272,2.4099075990,0.7855273280,0.5968366905,4.6639403235,2.7626770518,0.7855273280,4.6659913087
61.750000,8.5649141561,4.6967560866,2.5022019326,0.7998842243,0.5660719126,4.6782972198,2.3914487323,0.7998842243,4.1983666852
62.250000,8.5505572598,4.7562346571,2.3750408508,0.8696177208,0.5496640311,4.9510782502,2.1371265686,0.8696177208,4.1142762924
62.750000,9.0489466611,5.0249137171,2.2827465172,0.9434531877,0.7978332392,4.8526309610,1.9381810051,0.9434531877,3.9973701365
63.250000,8.1157483993,4.7213679088,1.7782041603,0.8019352095,0.8142411207,4.9264664279,1.6961647527,0.8019352095,4.3152728411
63.750000,8.0111481546,4.6639403235,1.7638472639,0.9455041729,0.6378563943,4.7911014053,1.7289805157,0.9455041729,4.3932102783
64.250000,8.1219013549,4.8546819462,1.5956664783,0.9188413654,0.7527115650,5.0474745541,1.8130709085,0.9188413654,4.3070689003
64.750000,8.6018318895,5.6361073039,1.4972191892,0.7280997427,0.7404056538,5.1479728285,1.8704984939,0.7280997427,4.4239750562
65.250000,9.2027705504,6.2637087722,1.7494903676,0.4860834902,0.7034879204,5.5356090295,1.8274278049,0.4860834902,4.7582856423
65.750000,9.1740567577,5.8945314379,2.0735460277,0.4348088604,0.7711704317,5.8391548377,1.6243802710,0.4348088604,4.6536853975
66.250000,9.1330370539,5.6032915408,2.2786445468,0.3896871862,0.8614137801,5.6750760225,1.7658982491,0.3896871862,4.2455393446
66.750000,9.3976141435,5.6791779929,2.3319701618,0.4881344754,0.8983315135,5.4392127256,1.6633489896,0.4881344754,3.8496992028
67.250000,8.5854240080,5.3284595253,1.9484359311,0.6624682166,0.6460603350,4.8444270203,1.8007649974,0.6624682166,3.9296876253
67.750000,6.1570575423,3.5010317204,1.3700581073,0.8614137801,0.4245539345,4.4711477156,1.6653999748,0.8614137801,3.2303016752
68.250000,4.9531292354,2.9082970003,1.1136849585,0.6481113202,0.2830359563,3.9112287585,1.3823640185,0.6481113202,2.6293630144
68.750000,5.1008001691,3.3369529052,1.3105795368,0.1804866968,0.2727810304,4.1840097889,1.0849711658,0.1804866968,2.8980420744
69.250000,6.4011247800,3.8948208770,2.1658403613,0.0061529556,0.3343105861,5.3407654364,0.9824219063,0.0061529556,3.6651105357
69.750000,8.3105919924,4.5860028863,3.0723758156,0.0000000000,0.6522132906,6.6287841361,1.0049827434,0.0000000000,2.8057477408
70.250000,13.2042426573,8.0460149029,3.9809622550,0.0000000000,1.1772654994,5.6853309484,1.5566977597,0.0000000000,1.8992122865
70.750000,17.0436869342,12.7345670486,3.9522484624,0.0000000000,0.3568714232,5.4125499181,2.7360142443,0.0000000000,2.0489342054
71.250000,5.9458060676,4.5695950047,1.3762110629,0.0000000000,0.0000000000,5.3592243031,5.3038477030,0.0000000000,2.4591312436
71.750000,0.5209502384,0.1497219189,0.3712283195,0.0000000000,0.0000000000,3.0621208896,4.0383898404,0.0000000000,1.1711125439
72.250000,0.0799884224,0.0164078815,0.0635805409,0.0000000000,0.0000000000,0.2871379267,1.0213906249,0.0000000000,0.0389687186
72.750000,0.0205098519,0.0020509852,0.0184588667,0.0000000000,0.0000000000,0.0471726594,0.5906837349,0.0000000000,0.0000000000
73.250000,0.0164078815,0.0000000000,0.0164078815,0.0000000000,0.0000000000,0.0041019704,0.2009965487,0.0000000000,0.0000000000
73.750000,0.0041019704,0.0000000000,0.0041019704,0.0000000000,0.0000000000,0.0000000000,0.0697334965,0.0000000000,0.0000000000
74.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0287137927,0.0000000000,0.0000000000
74.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0184588667,0.0000000000,0.0000000000
75.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0082039408,0.0000000000,0.0000000000
75.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041019704,0.0000000000,0.0000000000
76.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
