z_center_angstrom,number_density_total_nm^-3,number_density_DMC_nm^-3,number_density_ECA_nm^-3,number_density_LiA_nm^-3,number_density_PF6_nm^-3,number_density_DMC_O_carbonyl_nm^-3,number_density_ECA_O_carbonyl_nm^-3,number_density_LiA_Li_nm^-3,number_density_PF6_F_nm^-3
17.250000,0.1147719913,0.1147719913,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
17.750000,0.3873554705,0.3873554705,0.0000000000,0.0000000000,0.0000000000,0.0286929978,0.0102474992,0.0000000000,0.0000000000
18.250000,0.4037514693,0.3074249766,0.0963264927,0.0000000000,0.0000000000,0.5964044546,0.1721579869,0.0000000000,0.0000000000
18.750000,4.9024036270,3.7423867152,1.1600169117,0.0000000000,0.0000000000,2.6704982968,0.6722359488,0.0000000000,0.0000000000
19.250000,12.0100690862,8.9358193201,3.0701507664,0.0040989997,0.0000000000,5.2282741022,1.2256009067,0.0040989997,0.0696829947
19.750000,10.9340816680,6.2263805262,4.6400676469,0.0676334949,0.0000000000,7.7348124115,1.5289268837,0.0676334949,0.1496134886
20.250000,15.8754257920,7.9950988917,7.4540309328,0.4262959676,0.0000000000,8.7493148343,2.1335293377,0.4262959676,0.2541379807
20.750000,15.0658733536,11.6698521120,2.7893692878,0.5287709598,0.0778809941,9.2432442967,2.4184098160,0.5287709598,0.4754839638
21.250000,10.3048852159,8.3230188667,0.9940074244,0.8628394343,0.1250194905,9.2739867943,3.0148142706,0.8628394343,1.2378979058
21.750000,5.9333020485,3.4226647396,0.7398694437,1.6232038765,0.1475639888,5.8882130520,5.1319476095,1.6232038765,3.0803982656
22.250000,5.5029070813,2.1294303380,1.2850364022,1.7871638640,0.3012764771,2.9348837767,5.1708881065,1.7871638640,4.1215441864
22.750000,7.1179129584,2.2278063305,2.1581233358,1.4694913882,1.2624919039,2.6930427951,2.2032123324,1.4694913882,4.5888301508
23.250000,8.0442868879,2.4962908101,2.9840717729,0.9161264303,1.6477978746,3.0865467651,1.7584708662,0.9161264303,5.0581656151
23.750000,8.6119983447,3.1234377623,4.0518611917,0.4180979682,1.0186014225,3.5189912322,2.0187573464,0.4180979682,5.5459465780
24.250000,9.7863617554,4.2281181783,4.5847311512,0.3156229760,0.6578894499,4.0867026890,2.7360822918,0.3156229760,5.7345005637
24.750000,9.9708167413,5.0766111137,3.7649312135,0.4221969679,0.7070774462,4.5662856526,3.4103677405,0.4221969679,5.0212746179
25.250000,10.1655192265,5.3123035958,3.5353872310,0.6394439513,0.6783844484,4.7118001415,4.3469891692,0.6394439513,4.2055736800
25.750000,9.6346987669,4.8737106292,3.2464077530,0.8587404347,0.6558399501,4.5785826516,5.0581656151,0.8587404347,4.0231681939
26.250000,9.1325713051,4.3695336675,3.1316357617,1.0370469211,0.5943549548,4.4699591599,4.6523646460,1.0370469211,3.8920002039
26.750000,9.3805607862,4.1297421858,3.2320612541,1.3034819008,0.7152754456,4.4228206635,3.6768027202,1.3034819008,3.2505067527
27.250000,8.9173738215,3.7485352148,3.1070417636,1.4223528918,0.6394439513,4.8573146304,2.8344582843,1.4223528918,2.9635767745
27.750000,8.2779298701,3.9350397006,2.8897947801,1.0944329167,0.3586624727,5.2098286036,2.1540243361,1.0944329167,2.9676757742
28.250000,7.9356633962,4.8142751337,2.2257568306,0.6578894499,0.2377419819,5.1012051119,1.9531733514,0.6578894499,3.5066942332
28.750000,8.1734053781,5.4168280878,1.9347278528,0.5000779619,0.3217714755,4.8019781346,1.9203813539,0.5000779619,4.2896031736
29.250000,8.0524848873,5.2467196008,1.6150058771,0.4467909660,0.7439684434,4.7753346366,2.0576978434,0.4467909660,5.0048786192
29.750000,8.2000488761,5.4127290881,1.2112544078,0.3279199750,1.2481454050,4.9065026267,1.9941633483,0.3279199750,5.4824120828
30.250000,8.7821068318,5.4906100822,1.4100558927,0.2725834793,1.6088573776,4.7507406385,1.6723918727,0.2725834793,6.1362025331
30.750000,8.9665618177,5.6033325736,1.5801643798,0.4959789623,1.2870859021,4.6749091443,1.5986098784,0.4959789623,6.3595980161
31.250000,8.2000488761,4.8675621296,1.7687183654,0.5841074556,0.9796609255,4.8368196320,1.4858873869,0.5841074556,6.0029850432
31.750000,7.6446344183,4.3387911699,2.1191828388,0.5554144577,0.6312459520,5.1278486098,1.5371248830,0.5554144577,5.3491945930
32.250000,7.8454854030,4.4330681627,2.2851923261,0.5492659582,0.5779589560,5.0950566123,1.5248278840,0.5492659582,4.4576621608
32.750000,8.0114948904,4.4720086597,2.2114103317,0.6886319476,0.6394439513,5.2303236020,1.7318273682,0.6886319476,4.0621086909
33.250000,8.1508608798,4.8757601290,1.9695693501,0.6578894499,0.6476419507,5.1217001103,1.6498473745,0.6578894499,3.6993472185
33.750000,8.3394148655,5.1094031112,2.1929648331,0.3894049704,0.6476419507,4.7794336363,1.9265298534,0.3894049704,3.3386352460
34.250000,8.0073958907,4.7466416388,2.3179843236,0.3053754768,0.6373944515,4.6544141458,1.9019358553,0.3053754768,2.9799727733
34.750000,8.4152463597,5.0069281190,2.6131123012,0.3525139732,0.4426919663,4.7958296351,2.0658958428,0.3525139732,2.3897168182
35.250000,8.8927798234,5.4229765874,2.8754482812,0.3709594718,0.2233954830,4.5908796507,2.3446278216,0.3709594718,1.9224308537
35.750000,8.4254938589,5.2036801041,2.8324087845,0.3094744765,0.0799304939,4.7999286348,2.7934682874,0.3094744765,1.7584708662
36.250000,8.2102963753,5.1257991100,2.7155872934,0.2602864802,0.1086234917,4.7527901384,2.7955177873,0.2602864802,1.6211543766
36.750000,8.2574348717,5.2262246023,2.3835683186,0.3771079713,0.2705339794,4.9331461246,3.0578537673,0.3771079713,1.5904118790
37.250000,8.6119983447,5.1770366061,2.4122613165,0.6558399501,0.3668604721,5.3799370906,2.7258347926,0.6558399501,1.7871638640
37.750000,9.0587893107,5.5008575814,2.1888658335,0.8771859333,0.4918799626,5.2815610981,2.6069638016,0.8771859333,2.0372028450
38.250000,8.3947513612,5.1135021109,2.1540243361,0.7357704440,0.3914544702,5.1503931081,2.3159348238,0.7357704440,2.3056873246
38.750000,7.8024459063,4.8696116295,2.1314798378,0.4898304627,0.3115239763,5.4168280878,2.2278063305,0.4898304627,2.7996167870
39.250000,7.7799014080,4.9618391225,2.0986878403,0.3668604721,0.3525139732,5.7549955621,2.0761433420,0.3668604721,2.8733987814
39.750000,8.5054243528,5.2241751025,2.3692218197,0.3689099719,0.5431174587,5.1339971094,1.8465993595,0.3689099719,3.3140412478
40.250000,8.5710083478,5.0807101134,2.3097863242,0.3976029697,0.7829089404,4.9433936239,1.9285793533,0.3976029697,3.6665552210
40.750000,8.0319898888,4.6831071437,2.2462518291,0.3709594718,0.7316714443,4.6646616451,2.2442023292,0.3709594718,4.0395641926
41.250000,8.0586333868,4.7609881377,2.3220833233,0.2623359800,0.7132259457,4.5908796507,2.4880928107,0.2623359800,4.1973756806
41.750000,8.0996233837,4.5068501571,2.5024393096,0.3607119726,0.7296219445,4.2650091755,2.7381317917,0.3607119726,4.3736326672
42.250000,8.2656328711,4.2978011730,2.6643497973,0.5615629573,0.7419189435,4.0211186940,2.7504287907,0.5615629573,3.7915747115
42.750000,8.8456413269,4.6052261496,2.7647752896,0.8464434356,0.6291964521,4.3244446710,2.8037157867,0.8464434356,3.7874757118
43.250000,8.8927798234,4.6298201477,2.7422307913,1.0001559239,0.5205729604,4.8040276345,2.6971417948,1.0001559239,3.8387132079
43.750000,8.6673348405,4.6564636457,2.5536768057,0.8464434356,0.6107509535,5.4332240866,2.6561517979,0.8464434356,3.4021697411
44.250000,9.1838088012,5.0356211168,2.5680233046,1.0042549236,0.5759094562,5.1667891069,2.7873197879,1.0042549236,3.0824477655
44.750000,9.1243733057,5.0643141147,2.6582012977,0.9427699283,0.4590879651,5.1421951087,2.9041412790,0.9427699283,3.3263382469
45.250000,9.0300963129,5.1483436083,2.5557263055,0.9058789311,0.4201474680,5.1954821047,2.9184877779,0.9058789311,3.5743277280
45.750000,9.0464923117,5.1852346055,2.4798948113,0.8013544390,0.5800084559,5.1975316045,3.0168637704,0.8013544390,3.4657042363
46.250000,8.9378688199,4.9372451243,2.5413798066,0.7173249454,0.7419189435,5.3635410919,2.8221612853,0.7173249454,3.8879012042
46.750000,8.5218203516,4.6626121452,2.2339548300,0.8013544390,0.8238989373,5.6402235708,2.7032902943,0.8013544390,3.9042972029
47.250000,8.8230968287,5.1196506104,2.1765688344,0.8669384340,0.6599389498,5.4373230863,2.3671723199,0.8669384340,3.9022477031
47.750000,8.8845818240,5.3143530956,2.0720443423,0.9407204284,0.5574639576,4.8511661309,2.2687963274,0.9407204284,3.6624562213
48.250000,8.4685333556,5.0212746179,2.0556483436,0.8034039389,0.5882064552,4.9065026267,2.0249058459,0.8034039389,3.5394862307
48.750000,7.6794759157,4.8368196320,1.8117578621,0.4672859644,0.5636124571,5.0725121140,1.9777673495,0.4672859644,3.0762992659
49.250000,8.0237918895,5.1524426080,2.0576978434,0.3156229760,0.4980284621,5.0561161153,2.1601728356,0.3156229760,2.7791217885
49.750000,8.3435138651,5.3184520953,2.3261823230,0.3258704752,0.3730089716,4.9413441240,2.2196083311,0.3258704752,2.4307068150
50.250000,8.6160973444,5.5131545805,2.5147363087,0.2602864802,0.3279199750,4.4392166622,2.5639243049,0.2602864802,2.1335293377
50.750000,8.2471873725,5.0069281190,2.7627257898,0.1967519850,0.2807814786,4.2957516731,2.3958653177,0.1967519850,1.9285793533
51.250000,8.2533358720,4.7609881377,3.0558042675,0.1660094874,0.2705339794,4.2588606759,2.4286573152,0.1660094874,1.8404508600
51.750000,7.6589809172,4.1932766809,3.0107152709,0.2090489841,0.2459399813,4.3162466716,2.5823698035,0.2090489841,1.9326783529
52.250000,7.2634274473,3.9083962026,2.8119137860,0.2787319788,0.2643854799,4.4187216638,2.9123392784,0.2787319788,2.3343803224
52.750000,7.6876739150,4.1153956869,2.6663992971,0.5144244609,0.3914544702,4.2240191786,3.1377842612,0.5144244609,2.6991912946
53.250000,8.1467618801,4.2588606759,2.5126868088,0.7788099407,0.5964044546,4.3019001727,3.0291607695,0.7788099407,3.1500812603
53.750000,8.4541868567,4.2609101758,2.6049143018,0.8218494375,0.7665129417,4.4187216638,2.8979927795,0.8218494375,3.8940497037
54.250000,8.7124238371,4.6605626454,2.4983403099,0.8525919351,0.7009289467,4.5375926547,2.4491523136,0.8525919351,4.7568891381
54.750000,9.0751853095,5.2897590975,2.4081623168,0.6496914506,0.7275724446,5.0397201165,2.1642718353,0.6496914506,5.2057296039
55.250000,9.3067787919,5.4209270875,2.1827173339,0.6209984527,1.0821359177,5.3409965936,2.0310543455,0.6209984527,5.3327985942
55.750000,9.1243733057,5.2754125986,2.1499253364,0.5718104565,1.1272249142,5.2795115983,1.8015103629,0.5718104565,5.4537190850
56.250000,8.3927018614,4.9679876220,1.8957873558,0.5595134574,0.9694134262,5.1073536114,1.9490743517,0.5595134574,5.2713135989
56.750000,8.3701573631,4.7794336363,1.9326783529,0.7234734450,0.9345719289,4.9946311200,1.9634208506,0.7234734450,5.0643141147
57.250000,7.9315643965,4.4351176625,1.9880148487,0.8361959364,0.6722359488,4.6380181471,2.0064603473,0.8361959364,4.8122256338
57.750000,7.7594064096,4.3019001727,2.0085098472,0.9735124259,0.4754839638,4.5949786504,1.9921138484,0.9735124259,4.3326426703
58.250000,8.0709303859,4.2363161777,2.2503508288,0.8546414350,0.7296219445,4.6380181471,2.0249058459,0.8546414350,3.9165942020
58.750000,7.8844259001,4.1317916856,2.5331818073,0.5779589560,0.6414934512,4.6277706479,1.9080843548,0.5779589560,3.8838022045
59.250000,8.0483858876,4.4392166622,2.5413798066,0.4426919663,0.6250974524,4.6585131455,1.9593218509,0.4426919663,4.1563856837
59.750000,8.4992758533,5.1114526111,2.2749448269,0.4180979682,0.6947804471,4.4802066591,2.1909153333,0.4180979682,4.2322171780
60.250000,8.9112253219,5.6238275721,2.1007373402,0.4365434668,0.7501169429,4.8183741334,2.2114103317,0.4365434668,4.2711576750
60.750000,8.9440173195,5.4701150838,2.1642718353,0.4078504690,0.9017799314,4.8409186317,2.2360043299,0.4078504690,4.3367416700
61.250000,8.0278908892,4.7937801352,2.0105593470,0.5164739607,0.7070774462,4.8880571281,2.0331038453,0.5164739607,4.3203456713
61.750000,8.0340393887,4.7363941396,1.9511238515,0.7152754456,0.6312459520,4.7732851368,2.0023613476,0.7152754456,4.1645836831
62.250000,8.2451378726,4.8532156307,1.9839158490,0.7788099407,0.6291964521,4.8573146304,2.2073113320,0.7788099407,3.8018222107
62.750000,8.1283163815,4.6790081440,2.0761433420,0.7870079401,0.5861569554,4.7691861371,2.2831428263,0.7870079401,3.7895252117
63.250000,8.0053463909,4.2793556744,2.2011628325,0.9017799314,0.6230479526,4.8880571281,2.4901423105,0.9017799314,3.3263382469
63.750000,7.6487334180,4.1399896850,2.1601728356,0.8136514381,0.5349194593,4.6769586441,2.4983403099,0.8136514381,3.5025952335
64.250000,7.9459108954,4.5027511574,2.0925393408,0.8157009379,0.5349194593,4.2014746803,2.3507763211,0.8157009379,3.6809017199
64.750000,8.7677603329,5.3327985942,2.2646973277,0.6681369492,0.5021274618,4.5314441552,2.1642718353,0.6681369492,3.7608322138
65.250000,9.9523712427,6.2017865281,2.5106373090,0.5533649579,0.6865824478,5.0991556120,2.0290048456,0.5533649579,3.7977232110
65.750000,10.0630442343,6.1833410295,2.7442802912,0.3443159738,0.7911069398,5.4229765874,2.0863908412,0.3443159738,3.8981487034
66.250000,9.6449462661,6.0439750401,2.4491523136,0.4221969679,0.7296219445,6.4333800105,2.2421528294,0.4221969679,3.6440107227
66.750000,9.7945597547,6.0234800417,2.3159348238,0.8361959364,0.6189489529,6.5952904982,2.5065383093,0.8361959364,3.6173672248
67.250000,9.5957582699,5.3471450931,1.9347278528,1.7256788687,0.5882064552,6.0808660373,2.3302813227,1.7256788687,3.5415357305
67.750000,7.2654769472,3.7895252117,1.2460959052,1.7174808693,0.5123749610,4.6872061434,1.9880148487,1.7174808693,3.1910712572
68.250000,5.1094031112,2.9307847770,0.9325224290,0.8546414350,0.3914544702,3.6890997193,1.2604424041,0.8546414350,2.7627257898
68.750000,4.5949786504,2.8221612853,1.1128784153,0.3771079713,0.2828309785,3.3386352460,0.9181759301,0.3771079713,4.0969501883
69.250000,5.2344226017,2.7504287907,1.9634208506,0.1639599875,0.3566129729,5.0889081128,0.7501169429,0.1639599875,8.1775043778
69.750000,8.0340393887,3.4698032360,3.5025952335,0.0963264927,0.9653144265,5.8472230551,0.9038294312,0.0963264927,6.9826459687
70.250000,15.3302588335,6.7367059874,5.2959075970,0.0122969991,3.2853482500,3.6317137237,1.3157788999,0.0122969991,4.4453651618
70.750000,18.2159546140,10.6635476886,5.8410745556,0.0000000000,1.7113323698,3.5497337299,2.8938937798,0.0000000000,4.5293946554
71.250000,5.6135800729,3.5763772279,1.9798168494,0.0000000000,0.0573859956,4.3797811667,6.5153600042,0.0000000000,7.2326849497
71.750000,0.8116019382,0.1967519850,0.6128004534,0.0000000000,0.0020494998,3.1008932641,6.2817170220,0.0000000000,4.4781571593
72.250000,0.1024749922,0.0040989997,0.0983759925,0.0000000000,0.0000000000,0.3668604721,1.5412238827,0.0000000000,0.3586624727
72.750000,0.0102474992,0.0000000000,0.0102474992,0.0000000000,0.0000000000,0.0778809941,0.7890574400,0.0000000000,0.0245939981
73.250000,0.0020494998,0.0000000000,0.0020494998,0.0000000000,0.0000000000,0.0122969991,0.3463654736,0.0000000000,0.0020494998
73.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1168214911,0.0000000000,0.0000000000
74.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0307424977,0.0000000000,0.0000000000
74.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0061484995,0.0000000000,0.0000000000
75.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020494998,0.0000000000,0.0000000000
75.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
